year,variable,mean,std,min,q1,median,q3,max
2018,VAR_10V,0.2078334242105484,4.787075042724609,-35.005462646484375,-2.665740966796875,0.246551513671875,3.2166900634765625,36.53851318359375
2019,VAR_10V,0.18108795583248138,4.779466152191162,-30.870208740234375,-2.69287109375,0.238189697265625,3.1771392822265625,31.271347045898438
2020,VAR_10V,0.20664285123348236,4.828981399536133,-30.136062622070312,-2.6911773681640625,0.259613037109375,3.2261962890625,33.262481689453125
2021,VAR_10V,0.18191392719745636,4.779796123504639,-34.50691223144531,-2.6849212646484375,0.247314453125,3.1890106201171875,36.48822021484375
2022,VAR_10V,0.20405355095863342,4.810171127319336,-31.979476928710938,-2.662628173828125,0.2579803466796875,3.2105560302734375,34.34791564941406
1950,VAR_2T,277.60406494140625,21.746095657348633,189.97891235351562,267.6489562988281,282.85870361328125,295.7970275878906,322.552490234375
1951,VAR_2T,277.6606750488281,21.853431701660156,190.41854858398438,267.739990234375,282.9723815917969,295.88720703125,322.192626953125
1952,VAR_2T,277.6881103515625,21.976457595825195,189.43373107910156,267.63616943359375,282.8772277832031,295.99481201171875,322.94268798828125
1953,VAR_2T,277.78466796875,21.714778900146484,192.14508056640625,267.92913818359375,282.90155029296875,295.9951171875,323.4065246582031
1954,VAR_2T,277.58819580078125,21.884042739868164,189.4381561279297,267.93487548828125,282.79840087890625,295.7685546875,324.761962890625
1955,VAR_2T,277.5340270996094,21.746742248535156,193.5707244873047,267.4766540527344,282.81573486328125,295.734130859375,322.83636474609375
1956,VAR_2T,277.62554931640625,21.514406204223633,191.89566040039062,267.30047607421875,282.77569580078125,295.6416320800781,322.7911682128906
1957,VAR_2T,277.755615234375,21.71615982055664,194.3677520751953,267.5987548828125,282.9422302246094,295.9524841308594,324.0120849609375
1958,VAR_2T,277.7543640136719,21.792491912841797,192.45346069335938,267.65802001953125,282.923828125,295.9735412597656,322.1844177246094
1959,VAR_2T,277.9228210449219,21.49285125732422,191.5641326904297,267.85394287109375,282.8775634765625,295.96923828125,321.99896240234375
1960,VAR_2T,277.69390869140625,21.83189582824707,190.2987060546875,267.91192626953125,282.8569030761719,295.9359130859375,322.44488525390625
1961,VAR_2T,277.8220520019531,21.624828338623047,193.18344116210938,267.73785400390625,282.9961242675781,295.96588134765625,322.76043701171875
1962,VAR_2T,277.79058837890625,21.57844352722168,192.5040740966797,267.53363037109375,282.98968505859375,295.90692138671875,323.3555908203125
1963,VAR_2T,277.7469787597656,21.65801239013672,194.6699676513672,267.5468444824219,282.92340087890625,296.00054931640625,322.85858154296875
1964,VAR_2T,277.4574890136719,21.842782974243164,191.78135681152344,267.169921875,282.6416015625,295.776123046875,323.237060546875
1965,VAR_2T,277.7201843261719,21.525232315063477,195.1579132080078,267.663818359375,282.6349182128906,295.8941650390625,323.02740478515625
1966,VAR_2T,277.64984130859375,21.76486587524414,191.38880920410156,267.29620361328125,282.84039306640625,295.9578857421875,322.63177490234375
1967,VAR_2T,277.8418273925781,21.498165130615234,195.1950225830078,267.8776550292969,282.98052978515625,295.84912109375,323.02764892578125
1968,VAR_2T,277.658935546875,21.672178268432617,191.5188751220703,267.6348876953125,282.7856140136719,295.8331298828125,321.852294921875
1969,VAR_2T,277.836669921875,21.697280883789062,188.6533203125,267.45330810546875,282.883544921875,296.08026123046875,324.3492736816406
1970,VAR_2T,277.8030090332031,21.631624221801758,192.41444396972656,267.56988525390625,282.8480529785156,295.95068359375,323.52081298828125
1971,VAR_2T,277.76495361328125,21.43736457824707,193.56124877929688,267.7802734375,282.71783447265625,295.769287109375,321.7030029296875
1972,VAR_2T,277.873291015625,21.406566619873047,192.60145568847656,267.5305480957031,282.712890625,295.992919921875,322.0497131347656
1973,VAR_2T,277.8992004394531,21.51933479309082,194.06915283203125,267.43939208984375,282.8405456542969,296.0049743652344,321.971923828125
1974,VAR_2T,277.68115234375,21.57718849182129,193.84442138671875,267.4898376464844,282.8524169921875,295.7587585449219,321.9642639160156
1975,VAR_2T,277.649658203125,21.750045776367188,190.0522918701172,267.39971923828125,282.89501953125,295.8248291015625,321.9371032714844
1976,VAR_2T,277.5428466796875,21.831012725830078,194.6708526611328,267.4190673828125,282.6666259765625,295.8243713378906,322.6702880859375
1977,VAR_2T,277.7856750488281,21.749235153198242,193.09323120117188,267.50213623046875,282.95697021484375,296.056640625,323.3614501953125
1978,VAR_2T,277.8121032714844,21.622161865234375,192.72174072265625,267.72454833984375,282.8891296386719,295.95947265625,324.01812744140625
1979,VAR_2T,277.971923828125,21.640600204467773,193.8523406982422,267.91815185546875,283.13104248046875,296.05914306640625,324.4246826171875
1980,VAR_2T,278.3736267089844,21.094282150268555,197.93243408203125,268.27459716796875,283.10919189453125,296.1748046875,323.13507080078125
1981,VAR_2T,278.4385070800781,20.886493682861328,196.693603515625,268.6846618652344,283.14031982421875,296.02752685546875,324.8095703125
1982,VAR_2T,278.07476806640625,21.37177085876465,191.2708740234375,268.1387939453125,282.90924072265625,296.0057373046875,322.6556091308594
1983,VAR_2T,278.28466796875,21.313243865966797,192.84255981445312,268.229248046875,283.0648193359375,296.21820068359375,323.16412353515625
1984,VAR_2T,278.1965026855469,21.228168487548828,193.44581604003906,268.37469482421875,282.99066162109375,296.06951904296875,322.50836181640625
1985,VAR_2T,278.05902099609375,21.238935470581055,193.81919860839844,267.98565673828125,282.922607421875,295.96014404296875,323.36279296875
